steam_64_id,appid,name,playtime_forever,playtime_2weeks,has_community_visible_stats
76561198304115248,252490,Rust,1916,282,True
76561198099323239,730,Counter-Strike 2,3527,102,True
76561198096144362,730,Counter-Strike 2,15419,0,True
76561198124012289,730,Counter-Strike 2,2373,15,True
76561198314372591,730,Counter-Strike 2,604,0,True
76561198136994802,730,Counter-Strike 2,54375,16,True
76561198863988151,218620,PAYDAY 2,1043,0,True
76561198863988151,730,Counter-Strike 2,37382,0,True
76561198122431397,730,Counter-Strike 2,337581,0,True
76561198122431397,222880,Insurgency,1469,0,True
76561198025159876,218620,PAYDAY 2,3442,0,True
76561198025159876,730,Counter-Strike 2,70738,265,True
76561198106338748,730,Counter-Strike 2,38373,225,True
76561198164975887,730,Counter-Strike 2,179848,835,True
76561198178587813,730,Counter-Strike 2,116663,0,True
76561198116077024,240,Counter-Strike: Source,826,0,True
76561198116077024,730,Counter-Strike 2,66235,0,True
76561198116077024,252490,Rust,982,0,True
76561198320919927,730,Counter-Strike 2,126735,1376,True
76561198320919927,252490,Rust,1922,0,True
76561199085043679,240,Counter-Strike: Source,12313,13,True
76561199085043679,218620,PAYDAY 2,1629,0,True
76561199085043679,730,Counter-Strike 2,37523,0,True
76561199071273087,252490,Rust,814,0,True
76561199071273087,730,Counter-Strike 2,267941,103,True
76561198143849091,730,Counter-Strike 2,8671,0,True
76561198148198596,730,Counter-Strike 2,232062,805,True
76561198199741209,730,Counter-Strike 2,40547,0,True
76561198199741209,218620,PAYDAY 2,1502,0,True
76561198393671989,648800,Raft,1277,0,True
76561198393671989,730,Counter-Strike 2,84909,0,True
76561198342793504,730,Counter-Strike 2,42133,0,True
76561198342793504,648800,Raft,2354,0,True
76561198198001070,218620,PAYDAY 2,17160,0,True
76561198198001070,730,Counter-Strike 2,39837,0,True
76561198836842148,730,Counter-Strike 2,63598,166,True
76561198057289657,240,Counter-Strike: Source,18992,0,True
76561198057289657,730,Counter-Strike 2,56815,0,True
76561198057289657,218620,PAYDAY 2,9929,0,True
76561198057289657,222880,Insurgency,1442,0,True
76561198057289657,252490,Rust,33711,1495,True
76561199506376224,730,Counter-Strike 2,20824,257,True
76561198993636084,648800,Raft,2199,0,True
76561198993636084,730,Counter-Strike 2,12761,0,True
76561198230048844,240,Counter-Strike: Source,18075,0,True
76561198230048844,730,Counter-Strike 2,13276,0,True
76561198097072487,240,Counter-Strike: Source,806,0,True
76561198097072487,730,Counter-Strike 2,21478,0,True
76561198097072487,218620,PAYDAY 2,708,0,True
76561198126884640,730,Counter-Strike 2,2975,0,True
76561199205047169,730,Counter-Strike 2,68017,2375,True
76561199057366548,730,Counter-Strike 2,18129,0,True
76561198374550849,218620,PAYDAY 2,2260,0,True
76561198374550849,730,Counter-Strike 2,34877,0,True
76561199390824145,730,Counter-Strike 2,65653,460,True
76561199390824145,252490,Rust,4093,116,True
76561199101917872,730,Counter-Strike 2,4052,2086,True
76561198047140008,730,Counter-Strike 2,816,0,True
76561198253092301,730,Counter-Strike 2,3015,713,True
76561198324795107,730,Counter-Strike 2,45606,2,True
76561198289342483,730,Counter-Strike 2,4432,0,True
76561198083116076,730,Counter-Strike 2,2144,0,True
76561198117436052,730,Counter-Strike 2,79628,75,True
76561198117436052,218620,PAYDAY 2,1255,0,True
76561199427207836,221100,DayZ,48354,126,True
76561199427207836,730,Counter-Strike 2,33337,31,True
76561199427207836,252490,Rust,20143,2215,True
76561198333367659,218620,PAYDAY 2,1268,0,True
76561198333367659,730,Counter-Strike 2,45597,772,True
76561198062234561,730,Counter-Strike 2,18888,0,True
76561199110616436,221100,DayZ,51765,0,True
76561199110616436,730,Counter-Strike 2,25725,104,True
76561198441213740,730,Counter-Strike 2,2680,383,True
76561198882814142,252490,Rust,17766,0,True
76561198882814142,730,Counter-Strike 2,81382,0,True
76561198883420333,730,Counter-Strike 2,49625,0,True
76561198084670312,240,Counter-Strike: Source,1729,0,True
76561198084670312,730,Counter-Strike 2,41539,0,True
76561198084670312,252490,Rust,35338,0,True
76561199200877126,730,Counter-Strike 2,8113,0,True
76561199200877126,252490,Rust,952,0,True
76561198410609386,730,Counter-Strike 2,8850,0,True
76561198105227739,730,Counter-Strike 2,3312,0,True
76561198217932347,730,Counter-Strike 2,29432,0,True
76561199076363636,218620,PAYDAY 2,1192,0,True
76561199076363636,730,Counter-Strike 2,39595,549,True
76561199396544611,252490,Rust,7287,0,True
76561199396544611,730,Counter-Strike 2,1880,0,True
76561198845399779,218620,PAYDAY 2,1484,0,True
76561198845399779,730,Counter-Strike 2,151981,1142,True
76561198248802860,730,Counter-Strike 2,55673,0,True
76561198115887758,730,Counter-Strike 2,951,0,True
76561198809412515,730,Counter-Strike 2,98741,0,True
76561198099392807,730,Counter-Strike 2,1466,0,True
76561198314950349,730,Counter-Strike 2,64165,4,True
76561198194111541,730,Counter-Strike 2,742,0,True
76561198106268885,730,Counter-Strike 2,28169,0,True
76561198043384364,730,Counter-Strike 2,41142,0,True
76561198043384364,218620,PAYDAY 2,676,0,True
76561198136647288,730,Counter-Strike 2,28875,0,True
76561199170608987,730,Counter-Strike 2,25738,2452,True
76561198162868625,252490,Rust,971,0,True
76561198162868625,730,Counter-Strike 2,838,0,True
76561198396809646,730,Counter-Strike 2,30105,1430,True
76561198094104027,730,Counter-Strike 2,119681,303,True
76561198094104027,218620,PAYDAY 2,4847,0,True
76561198843938102,730,Counter-Strike 2,12571,0,True
76561198166574104,730,Counter-Strike 2,66451,91,True
76561199136079252,730,Counter-Strike 2,12136,0,True
76561198074048951,730,Counter-Strike 2,8805,0,True
76561198074048951,648800,Raft,1083,0,True
76561198369101940,218620,PAYDAY 2,2054,0,True
76561198369101940,730,Counter-Strike 2,71388,0,True
76561198962375810,221100,DayZ,3684,0,True
76561198962375810,730,Counter-Strike 2,79040,0,True
76561198962375810,252490,Rust,155641,20,True
76561198244338886,221100,DayZ,3370,0,True
76561198244338886,730,Counter-Strike 2,2088,0,True
76561199081970015,730,Counter-Strike 2,2477,0,True
76561198074666779,730,Counter-Strike 2,72642,0,True
76561198865014305,240,Counter-Strike: Source,31052,0,True
76561198865014305,730,Counter-Strike 2,24614,0,True
76561198865014305,252490,Rust,185072,0,True
76561198074376796,218620,PAYDAY 2,600,0,True
76561198109923579,730,Counter-Strike 2,2753,0,True
76561199256861170,648800,Raft,1938,22,True
76561199256861170,252490,Rust,7657,0,True
76561199256861170,730,Counter-Strike 2,11707,0,True
76561198176895827,730,Counter-Strike 2,65738,0,True
76561198355608818,730,Counter-Strike 2,43407,0,True
76561198441241516,730,Counter-Strike 2,46958,0,True
76561198830177235,730,Counter-Strike 2,126287,0,True
76561198967255870,730,Counter-Strike 2,68936,0,True
76561198074404931,730,Counter-Strike 2,1729,0,True
76561198074404931,648800,Raft,1124,0,True
76561198350332476,730,Counter-Strike 2,3294,0,True
76561198070323281,730,Counter-Strike 2,59064,122,True
76561198163644691,730,Counter-Strike 2,35531,123,True
76561198189846627,730,Counter-Strike 2,167494,0,True
76561198108274194,730,Counter-Strike 2,9820,1,True
76561198103444026,730,Counter-Strike 2,6048,0,True
76561198415658683,730,Counter-Strike 2,16326,0,True
76561198336925459,730,Counter-Strike 2,26381,0,True
76561199235774065,218620,PAYDAY 2,927,0,True
76561199235774065,730,Counter-Strike 2,21248,94,True
76561199235774065,252490,Rust,1215,0,True
76561199244437734,730,Counter-Strike 2,40948,0,True
76561199077469979,730,Counter-Strike 2,19697,0,True
76561198095868425,222880,Insurgency,1179,0,True
76561198095868425,730,Counter-Strike 2,70695,0,True
76561198059284378,221100,DayZ,1168,0,True
76561198059284378,730,Counter-Strike 2,76809,1151,True
76561198858860765,218620,PAYDAY 2,1575,0,True
76561198858860765,730,Counter-Strike 2,15717,0,True
76561198333097920,730,Counter-Strike 2,46880,0,True
76561198377576184,730,Counter-Strike 2,50930,0,True
76561198329546333,648800,Raft,1092,0,True
76561198353473458,730,Counter-Strike 2,3091,0,True
76561199085529339,218620,PAYDAY 2,1374,0,True
76561199085529339,730,Counter-Strike 2,38907,1865,True
76561199099764538,730,Counter-Strike 2,32532,0,True
76561199099764538,252490,Rust,64083,0,True
76561198339333971,730,Counter-Strike 2,12989,89,True
76561199171858774,730,Counter-Strike 2,4738,0,True
76561198152732188,730,Counter-Strike 2,15510,40,True
76561198113749546,730,Counter-Strike 2,31366,0,True
76561199016911106,730,Counter-Strike 2,71616,0,True
76561198209398077,730,Counter-Strike 2,163773,1376,True
76561198209398077,252490,Rust,112795,0,True
76561198202500420,730,Counter-Strike 2,35001,0,True
76561198178661095,730,Counter-Strike 2,5585,0,True
76561198082596847,730,Counter-Strike 2,99971,308,True
76561198082596847,218620,PAYDAY 2,813,0,True
76561198082596847,252490,Rust,2763,0,True
76561199143981601,730,Counter-Strike 2,136830,229,True
76561199108514186,730,Counter-Strike 2,12624,0,True
76561198197258693,730,Counter-Strike 2,1570,0,True
76561198304640292,730,Counter-Strike 2,72247,2894,True
76561198104112526,730,Counter-Strike 2,16318,0,True
76561199085215841,730,Counter-Strike 2,39694,0,True
76561198078802715,252490,Rust,60990,372,True
76561198078802715,648800,Raft,2942,0,True
76561198284458573,730,Counter-Strike 2,10677,0,True
76561198131418789,730,Counter-Strike 2,59216,0,True
76561198266754176,730,Counter-Strike 2,61422,0,True
76561199042432158,730,Counter-Strike 2,44882,646,True
76561199042432158,648800,Raft,1570,0,True
76561198191862581,730,Counter-Strike 2,1331,0,True
76561199020154275,730,Counter-Strike 2,612,0,True
76561198169762177,730,Counter-Strike 2,5748,0,True
76561198934066090,730,Counter-Strike 2,51760,0,True
76561198136029297,730,Counter-Strike 2,62035,0,True
76561198136029297,218620,PAYDAY 2,4103,0,True
76561198136029297,252490,Rust,2870,0,True
76561198087159020,730,Counter-Strike 2,984,0,True
76561198301965655,730,Counter-Strike 2,14138,0,True
76561198813842272,730,Counter-Strike 2,1223,0,True
76561198207741591,730,Counter-Strike 2,653,0,True
76561198840247075,730,Counter-Strike 2,22117,0,True
76561198394504688,730,Counter-Strike 2,16261,0,True
76561198198926335,730,Counter-Strike 2,925,0,True
76561198304631252,730,Counter-Strike 2,5001,0,True
76561198073474169,730,Counter-Strike 2,54671,0,True
76561198073474169,218620,PAYDAY 2,6799,0,True
76561198073474169,648800,Raft,612,0,True
76561198371316704,730,Counter-Strike 2,76534,0,True
76561198371316704,648800,Raft,1201,0,True
76561198204403336,730,Counter-Strike 2,824,0,True
76561198050409751,252490,Rust,3515,0,True
76561198050409751,730,Counter-Strike 2,16146,0,True
76561198188662831,252490,Rust,769,0,True
76561198188662831,730,Counter-Strike 2,45784,1,True
76561198892260772,218620,PAYDAY 2,1982,0,True
76561198892260772,252490,Rust,75083,0,True
76561198892260772,730,Counter-Strike 2,48869,226,True
76561198354851139,730,Counter-Strike 2,23875,0,True
76561198114594654,730,Counter-Strike 2,36807,42,True
76561198114594654,648800,Raft,5190,0,True
76561198087806337,218620,PAYDAY 2,9034,0,True
76561198087806337,730,Counter-Strike 2,32552,52,True
76561198325310120,730,Counter-Strike 2,6993,0,True
76561198325310120,218620,PAYDAY 2,4145,0,True
76561198045103884,240,Counter-Strike: Source,5043,0,True
76561198045103884,730,Counter-Strike 2,68854,216,True
76561198045103884,218620,PAYDAY 2,740,0,True
76561198815535056,240,Counter-Strike: Source,5212,0,True
76561198815535056,730,Counter-Strike 2,106617,0,True
76561199175815421,730,Counter-Strike 2,13771,41,True
76561198171974585,218620,PAYDAY 2,14334,0,True
76561198171974585,730,Counter-Strike 2,62380,0,True
76561199068859967,730,Counter-Strike 2,83183,0,True
76561198217975263,218620,PAYDAY 2,2297,0,True
76561198217975263,730,Counter-Strike 2,194051,514,True
76561198160794246,218620,PAYDAY 2,5917,126,True
76561198160794246,730,Counter-Strike 2,167244,255,True
76561198928059714,730,Counter-Strike 2,89966,0,True
76561198144246182,730,Counter-Strike 2,9930,0,True
76561198212794308,221100,DayZ,12583,0,True
76561198212794308,252490,Rust,1072,0,True
76561198212794308,730,Counter-Strike 2,12427,0,True
76561198056966237,730,Counter-Strike 2,31654,0,True
76561198093865255,730,Counter-Strike 2,182394,295,True
76561198093865255,221100,DayZ,3688,0,True
76561198297205255,240,Counter-Strike: Source,1574,0,True
76561198297205255,730,Counter-Strike 2,178724,681,True
76561198253266021,730,Counter-Strike 2,167257,0,True
76561199075695758,730,Counter-Strike 2,2190,28,True
76561198138443047,218620,PAYDAY 2,1419,0,True
76561198138443047,730,Counter-Strike 2,81553,0,True
76561199026777120,648800,Raft,3390,330,True
76561199026777120,730,Counter-Strike 2,201493,37,True
76561198382037204,730,Counter-Strike 2,19669,0,True
76561198796640109,730,Counter-Strike 2,34576,0,True
76561198079184137,730,Counter-Strike 2,111932,0,True
76561199483036791,730,Counter-Strike 2,21196,0,True
76561198164676441,252490,Rust,139340,0,True
76561198164676441,730,Counter-Strike 2,134005,322,True
76561199039403421,221100,DayZ,13466,0,True
76561199039403421,730,Counter-Strike 2,24278,109,True
76561198854040723,730,Counter-Strike 2,55459,212,True
76561198361989308,730,Counter-Strike 2,68032,0,True
76561198361989308,252490,Rust,776,0,True
76561198856807417,648800,Raft,5136,0,True
76561198856807417,730,Counter-Strike 2,122261,3905,True
76561198095237483,730,Counter-Strike 2,83810,0,True
76561198363231963,730,Counter-Strike 2,135116,506,True
76561198855506881,218620,PAYDAY 2,704,0,True
76561198855506881,252490,Rust,663,0,True
76561198855506881,730,Counter-Strike 2,28549,0,True
76561198155454063,730,Counter-Strike 2,6164,0,True
76561199380083408,252490,Rust,2542,7,True
76561199380083408,730,Counter-Strike 2,32549,0,True
76561198282747386,730,Counter-Strike 2,20547,77,True
76561198282747386,221100,DayZ,367093,3897,True
76561198282747386,648800,Raft,1396,0,True
76561198282747386,252490,Rust,9194,0,True
76561198869428321,218620,PAYDAY 2,5294,0,True
76561198388191667,730,Counter-Strike 2,1466,0,True
76561198169978369,730,Counter-Strike 2,94471,819,True
76561198090012133,730,Counter-Strike 2,4301,0,True
76561198399916896,730,Counter-Strike 2,8505,0,True
76561198218499539,730,Counter-Strike 2,1046,0,True
76561198272859405,730,Counter-Strike 2,40101,0,True
76561198979413246,730,Counter-Strike 2,73329,0,True
76561198273574814,730,Counter-Strike 2,183053,0,True
76561198109752622,730,Counter-Strike 2,96321,28,True
76561198099297052,730,Counter-Strike 2,25807,0,True
76561198975899261,730,Counter-Strike 2,3682,0,True
76561198086664559,730,Counter-Strike 2,25483,0,True
76561198086664559,648800,Raft,634,0,True
76561198054031603,730,Counter-Strike 2,98833,0,True
76561198099797169,730,Counter-Strike 2,261619,675,True
76561198119233474,730,Counter-Strike 2,1442,5,True
76561198123467826,730,Counter-Strike 2,1367,0,True
76561198123467826,648800,Raft,5488,0,True
76561198103324224,730,Counter-Strike 2,2596,0,True
76561198277416208,730,Counter-Strike 2,20451,0,True
76561198325644202,730,Counter-Strike 2,749,0,True
76561198288506136,730,Counter-Strike 2,31956,0,True
76561198251091632,730,Counter-Strike 2,1116,0,True
76561198063022359,730,Counter-Strike 2,7484,0,True
76561198096050199,730,Counter-Strike 2,990,0,True
76561198150487795,730,Counter-Strike 2,80735,304,True
76561198951138060,730,Counter-Strike 2,29772,0,True
76561198109780808,730,Counter-Strike 2,5865,0,True
76561198126803212,730,Counter-Strike 2,840,0,True
76561199011311167,730,Counter-Strike 2,12652,1432,True
76561198290859839,221100,DayZ,121477,1,True
76561198290859839,730,Counter-Strike 2,61454,1264,True
76561198290859839,252490,Rust,748,0,True
76561199028069751,730,Counter-Strike 2,49870,1151,True
76561199036300398,730,Counter-Strike 2,16836,151,True
76561198073328372,730,Counter-Strike 2,93449,83,True
76561199165700913,730,Counter-Strike 2,7159,0,True
76561198843935615,218620,PAYDAY 2,1619,0,True
76561198843935615,221100,DayZ,3177,0,True
76561198843935615,648800,Raft,1203,609,True
76561198843935615,252490,Rust,52070,896,True
76561198843935615,730,Counter-Strike 2,183528,459,True
76561199071939505,730,Counter-Strike 2,40356,0,True
76561199183312923,240,Counter-Strike: Source,1399,0,True
76561199183312923,730,Counter-Strike 2,139701,271,True
76561199183312923,252490,Rust,840,0,True
76561198978787804,730,Counter-Strike 2,812,812,True
76561198362712797,730,Counter-Strike 2,41419,0,True
76561198233612188,730,Counter-Strike 2,115452,0,True
76561199062189154,730,Counter-Strike 2,6101,0,True
76561198837369520,730,Counter-Strike 2,23678,0,True
76561198071260549,730,Counter-Strike 2,32049,0,True
76561198071260549,252490,Rust,90295,0,True
76561198130764447,730,Counter-Strike 2,2449,0,True
76561198364517749,730,Counter-Strike 2,1457,0,True
76561199092247233,730,Counter-Strike 2,16755,0,True
76561198984668192,730,Counter-Strike 2,14163,127,True
76561199117239782,730,Counter-Strike 2,41747,36,True
76561198432361898,730,Counter-Strike 2,84775,268,True
76561198397422853,730,Counter-Strike 2,28497,18,True
76561198324209756,730,Counter-Strike 2,14686,0,True
76561198809724291,730,Counter-Strike 2,89129,451,True
76561198852523479,730,Counter-Strike 2,67707,450,True
76561198859068750,730,Counter-Strike 2,59807,0,True
76561198262121849,730,Counter-Strike 2,22416,0,True
76561199183893519,221100,DayZ,25518,1578,True
