"name","firstReleaseDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl","earlyAccessExitDate"
"SMITE®","1441684800000","false","9798659","0","140694445.50871846","358.8319300754879","79","AA","Hi-Rez Studios","Titan Forge Games","386360","https://store.steampowered.com/app/386360",""
"Garry's Mod","1164776400000","false","26989873","9.99","134482066","139.5365322240862","97","AAA","Valve","Facepunch Studios","4000","https://store.steampowered.com/app/4000",""
"Battlefield™ 2042","1637298000000","false","6698519","59.99","128301116","0","46","AAA","Electronic Arts","DICE","1517290","https://store.steampowered.com/app/1517290",""
"Factorio","1454284800000","false","4324385","35","119057142","321.26859746786295","97","AA","Wube Software LTD.","Wube Software LTD.","427520","https://store.steampowered.com/app/427520","1597377600000"
"The Sims™ 4","1592452800000","false","25720188","0","110496729.38659675","29.588639749492557","87","AAA","Electronic Arts","Maxis","1222670","https://store.steampowered.com/app/1222670",""
"Marvel’s Spider-Man Remastered","1660276800000","false","2059679","59.99","80103066","32.24199901765809","96","AAA","PlayStation Publishing LLC","Insomniac Games,Nixxes Software","1817070","https://store.steampowered.com/app/1817070",""
"Human Fall Flat","1469160000000","false","14138451","19.99","73890177","15.634795840335087","95","AA","Curve Games","No Brakes Games","477160","https://store.steampowered.com/app/477160",""
"Planet Zoo","1572930000000","false","2920171","44.99","70072095","94.38770750020099","91","AA","Frontier Developments","Frontier Developments","703080","https://store.steampowered.com/app/703080",""
"MapleStory","1344484800000","false","1439941","0","68521399.22279182","370.2212058421844","64","AA","Nexon America Inc.","NEXON Korea Corporation","216150","https://store.steampowered.com/app/216150",""
"DAVE THE DIVER","1666756800000","false","4222096","19.99","61777683","28.9870667357625","97","AA","MINTROCKET","MINTROCKET","1868140","https://store.steampowered.com/app/1868140","1687924800000"
"VRChat","1485925200000","true","17024107","0","61730211.79936369","64.94763396794305","75","AA","VRChat Inc.","VRChat Inc.","438100","https://store.steampowered.com/app/438100",""
"Overcooked! 2","1533614400000","false","5174331","24.99","51414390","31.273844465165038","91","AA","Team17","Ghost Town Games Ltd.,Team17","728880","https://store.steampowered.com/app/728880",""
"Tabletop Simulator","1396310400000","false","4933291","19.99","50671556","37.40035670217494","96","AA","Berserk Games","Berserk Games","286160","https://store.steampowered.com/app/286160","1433476800000"
"Pummel Party","1537416000000","false","5634453","14.99","49391513","17.325128912921528","89","Indie","Rebuilt Games","Rebuilt Games","880940","https://store.steampowered.com/app/880940",""
"Trove","1436414400000","false","9123871","0","49298039.27509892","46.94692450819304","80","Indie","gamigo US Inc.","gamigo US Inc.","304050","https://store.steampowered.com/app/304050",""
"Planet Coaster","1479358800000","false","3096089","44.99","44990912","62.27978908610382","91","AA","Frontier Developments,Aspyr (Mac)","Frontier Developments,Aspyr (Mac)","493340","https://store.steampowered.com/app/493340",""
"Starbound","1383264000000","false","4175537","14.99","42588290","58.77391665085637","90","AA","Chucklefish","Chucklefish","211820","https://store.steampowered.com/app/211820","1469160000000"
"Disney Dreamlight Valley","1662436800000","false","1228681","39.99","35361821","165.8023166349616","92","AA","Gameloft","Gameloft","1401590","https://store.steampowered.com/app/1401590","1701752400000"
"MARVEL SNAP","1666065600000","false","1887466","0","34994189.36521517","120.92519820509744","76","Indie","Nuverse","Second Dinner Studios, Inc.","1997040","https://store.steampowered.com/app/1997040","1692676800000"
"Among Us","1542344400000","false","20000172","4.99","34971396","36.52146555676142","92","Indie","Innersloth","Innersloth","945360","https://store.steampowered.com/app/945360",""
"Gang Beasts","1406851200000","false","3189779","19.99","33104656","19.618294668036512","85","Indie","Boneloaf","Boneloaf,Rocket Science","285900","https://store.steampowered.com/app/285900","1513054800000"
"Russian Fishing 4","1529035200000","false","3095259","0","31839095.51954023","240.838815064112","52","Indie","FishSoft LLC","FishSoft LLC","766570","https://store.steampowered.com/app/766570","1636520400000"
"Party Animals","1695182400000","false","2191191","19.99","31120020","96.6514878004396","78","Indie","Source Technology","Recreate Games","1260320","https://store.steampowered.com/app/1260320",""
"GrandChase","1627358400000","false","1148691","0","30373101.43732205","207.41790205995133","62","Indie","KOG","KOG","985810","https://store.steampowered.com/app/985810",""
"SPORE™","1229662800000","false","3611196","19.99","29534441","16.130080362681394","92","AAA","Electronic Arts","Maxis™","17390","https://store.steampowered.com/app/17390",""
"Castle Crashers®","1348632000000","false","7210759","14.99","29434018","15.172491845726931","96","Indie","The Behemoth","The Behemoth","204360","https://store.steampowered.com/app/204360",""
"Vampire Survivors","1639717200000","false","8219552","4.99","29348824","27.31726620763471","98","Indie","poncle","poncle","1794680","https://store.steampowered.com/app/1794680","1666238400000"
"Balatro","1708405200000","false","2277750","14.99","28739119","51.5677806128708","98","AA","Playstack","LocalThunk","2379780","https://store.steampowered.com/app/2379780",""
"Plague Inc: Evolved","1391212800000","false","3925201","14.99","28554933","22.738990994873426","94","Indie","Ndemic Creations","Ndemic Creations","246620","https://store.steampowered.com/app/246620","1455771600000"
"Freestyle 2: Street Basketball","1427860800000","false","1828145","0","27872163.91214863","134.95504336957148","73","Indie","JOYCITY","JOYCITY","339610","https://store.steampowered.com/app/339610",""
"Supermarket Simulator","1708405200000","true","2708881","12.99","27830000","22.812947056068584","94","Indie","Nokta Games","Nokta Games","2670630","https://store.steampowered.com/app/2670630",""
"Slime Rancher 2","1663819200000","true","1252675","29.99","26675466","19.75971394736165","94","AA","Monomi Park","Monomi Park","1657630","https://store.steampowered.com/app/1657630",""
"PowerWash Simulator","1621396800000","false","1371990","24.99","26555786","43.245331335106606","97","AA","Square Enix","FuturLab","1290000","https://store.steampowered.com/app/1290000","1657771200000"
"Shop Titans","1588651200000","false","1538225","0","25950852.051791567","387.7851558039904","79","Indie","Kabam Games, Inc.","Kabam Games, Inc.","1258080","https://store.steampowered.com/app/1258080",""
"Wizard101","1536206400000","false","809243","0","24641175.41314611","22.01346044135547","82","Indie","KingsIsle Entertainment,gamigo group","KingsIsle Entertainment","799960","https://store.steampowered.com/app/799960",""
"IdleOn - The Idle RPG","1617336000000","true","2043084","0","24095566.957936954","307.9872018516772","79","Indie","Lavaflame2","Lavaflame2","1476970","https://store.steampowered.com/app/1476970",""
"Crush Crush","1462060800000","false","1096836","0","23439464.08709173","67.84141825426671","89","Indie","Sad Panda Studios","Sad Panda Studios","459820","https://store.steampowered.com/app/459820","1476763200000"
"My Time at Sandrock","1653451200000","false","1007615","39.99","22873494","69.98507351128765","88","Indie","Pathea Games,Focus Entertainment,PM Studios, Inc.,DMM Games","Pathea Games","1084600","https://store.steampowered.com/app/1084600","1698897600000"
"Chained Together","1718769600000","false","5646906","4.99","22779524","6.900901322455816","91","Indie","Anegar Games","Anegar Games","2567870","https://store.steampowered.com/app/2567870",""
"Core Keeper","1646715600000","false","2058679","19.99","22775030","50.40806631728291","93","Indie","Fireshine Games,bilibili","Pugstorm","1621690","https://store.steampowered.com/app/1621690","1724716800000"
"Escape Simulator","1634616000000","false","2116651","19.99","22627563","19.80620116932782","94","Indie","Pine Studio","Pine Studio","1435790","https://store.steampowered.com/app/1435790",""
"Transport Fever 2","1576040400000","false","826037","39.99","21138106","77.29296430349315","90","AA","Good Shepherd Entertainment","Urban Games","1066780","https://store.steampowered.com/app/1066780",""
"Golf With Your Friends","1451606400000","false","3718816","14.99","20964272","17.440431796122585","88","AA","Team17","Blacklight Interactive,Team17","431240","https://store.steampowered.com/app/431240","1589860800000"
"DRAGON BALL XENOVERSE 2","1477540800000","false","1330868","19.99","20221861","55.90021771027087","90","AAA","Bandai Namco Entertainment","QLOC,DIMPS","454650","https://store.steampowered.com/app/454650",""
"Unpacking","1635739200000","false","1470235","19.99","19757367","5.001941897376041","93","AA","Humble Games","Witch Beam","1135690","https://store.steampowered.com/app/1135690",""
"Shakes and Fidget","1456290000000","false","1901218","0","19243685.669397276","0","93","Indie","Playa Games GmbH","Playa Games GmbH","438040","https://store.steampowered.com/app/438040",""
"Liar's Bar","1727827200000","true","3405839","6.99","18427533","5.35129168917588","92","Indie","Curve Animation","Curve Animation","3097560","https://store.steampowered.com/app/3097560",""
"Ultimate Chicken Horse","1457067600000","false","2609078","14.99","18128152","8.864780459669625","96","Indie","Clever Endeavour Games","Clever Endeavour Games","386940","https://store.steampowered.com/app/386940",""
"太吾绘卷 The Scroll Of Taiwu","1537416000000","true","1419212","19.99","17928593","65.68420189162217","70","Indie","ConchShip Games","ConchShip Games","838350","https://store.steampowered.com/app/838350",""
"Universe Sandbox","1440388800000","true","959819","29.99","17855877","12.928912313433074","96","Indie","Giant Army","Giant Army","230290","https://store.steampowered.com/app/230290",""
"SMITE 2","1724716800000","true","429288","0","9397182","43.935427895266336","59","AA","Hi-Rez Studios","Titan Forge Games","2437170","https://store.steampowered.com/app/2437170",""
"The Henry Stickmin Collection","1596772800000","false","888511","14.99","9392183","6.065002885495765","99","Indie","Innersloth","PuffballsUnited","1089980","https://store.steampowered.com/app/1089980",""
"Youtubers Life","1462060800000","false","824037","24.99","9351429","14.19100594851958","77","Indie","UPLAY Online","UPLAY Online","428690","https://store.steampowered.com/app/428690","1486011600000"
"House Party","1498795200000","false","820317","24.99","9347293","16.361083785867624","86","Indie","Eek! Games, LLC","Eek! Games, LLC","611790","https://store.steampowered.com/app/611790","1657857600000"
"We Were Here Together","1570680000000","false","1259220","12.99","9224163","5.620514364164259","84","Indie","Total Mayhem Games","Total Mayhem Games","865360","https://store.steampowered.com/app/865360",""
"Plants vs. Zombies™ Garden Warfare 2: Deluxe Edition","1652673600000","false","1175740","29.99","9169891","42.98322634230313","90","AAA","Electronic Arts","PopCap","1922560","https://store.steampowered.com/app/1922560",""
